content,score,clean_content
sangat bagus membantu saya belajar bahasa Inggris,5,sangat bagus bantu saya ajar bahasa inggris
"Pake app ini mudah simple ga ribet 👍 aku kelas 6 umur 12 thn jadi bisa bahasa inggris! Gak cuma ada bahasa inggris aa korea,jerman,jepang dll pokoknya ada banyak deh! Trs kalo hatinya abis tinggal latihan dapet deh hatinya, makasih dualingo semangat trs yaa!",5,pake ini mudah simple ga ribet aku kelas umur thn jadi bisa bahasa inggris tidak cuma ada aa koreajermanjepang dll pokok banyak trs kalau hati abis tinggal latih dapet makasih dualingo semangat yaa
seru banget aku jadi bisa bahasa inggris,5,seru banget aku jadi bisa bahasa inggris
bermanfaat sekali seru dan menyenangkan berasa gak lagi belajar karena kayak main game ihihi. thanks Duolingo jadi semangat belajar bahasa Inggris setiap harinya ✨🫶,5,manfaat sekali seru dan senang asa tidak lagi ajar karena kayak main game ihihi thanks jadi semangat bahasa inggris tiap hari
tidak ada penutur bahasa Indonesia selain bahasa Inggris,3,tidak ada tutur bahasa selain inggris
Saya menemukan bug disaat belajar bahasa jepang. Tolong perbaiki bug ini. Terima kasih 🙏 Tapi overall aplikasi ini sangat bermanfaat dan mantap. Sukses terus buat duolingo,3,saya temu bug saat ajar bahasa jepang tolong baik ini terima kasih tapi overall sangat manfaat dan mantap sukses terus buat
duolingo ini sangat mirip mirip game saya suka dehh💗,5,ini sangat mirip game saya suka dehh
"Menurut saya aplikasi in bagus untuk pemula, tetapi saya baru bermain sedikit, nnti kita lihat kedepannya gimana🙏 tapi menurut saya sekarang, aplikasinya bagus untuk menambah wawasan bagi pemula",4,turut saya in bagus untuk mula tetapi baru main sedikit nnti kita depan gimana tapi sekarang tambah wawas bagi
"Sudah banyak membantu dalm beljar. Cm klo mnrut aku, aku busa hwb bkn krn bisa tp krn tau triknya, lgian jg disedian kta""nya jd lbih mdh dn untuk voice nya sndri mnrtku kurg tepat (gatau krn sinyal atau apa).. aku lebih suka soal"" yg kya buat naik ke levelnya, krn itu bner"" mikir sndri",4,sudah banyak bantu dalm beljar cm klo mnrut aku busa hwb bkn krn bisa tp tahu trik lgian jg dian ktanya jd lbih mdh dn untuk voice sndri mnrtku kurg tepat gatau atau apa lebih suka soal kya buat naik ke level itu bner mikir
aku suka duolingo aku bisa belajar bahasa Inggris nilai bahasa Inggris ku di sekolah juga semakin besar😁 nilai seratus lho aku suka banget apa lagi libur sekolah di suruh belajar aku belajar nya sama duolingo saja selain bahasa Inggris bahasa nya juga ada yang lain jadi aku suka aku beri rating satu sampai seratus aku pilih seratus 😊,5,aku suka bisa ajar bahasa inggris nilai ku di sekolah juga makin besar ratus lho banget apa lagi libur suruh sama saja selain ada lain jadi beri rating satu sampai
Tolong perbaiki aplikasi duolingo saya udah tiga kali instal aplikasi duolingo tapi mengapa saya tidak bisa instal aplikasi duolingo😭😭😭???,1,tolong baik saya udah tiga kali instal tapi mengapa tidak bisa
bener bener bisa dimengerti sih konsep nya dan gampang banget. ada latihan nya juga jadi biar bisa meningkatkan kemampuan bahasa yg kalian pelajarin. very very good for duolingo. thank you 💗💘,5,bener bisa erti konsep dan gampang banget ada latih juga jadi tingkat mampu bahasa kalian pelajarin very good for thank you
Bagus bgt game tapi aku pengen bahasa rusia tapi haru english dulu tapi gapapa,5,bagus bgt game tapi aku ken bahasa rusia haru english dulu gapapa
Karena cara belajar nya lebih menarik,5,karena cara ajar lebih tarik
"Aplikasinya bagus bangetttt,worth it bgt buat belajar bahasa,fitur fitur penggunanya juga udah keren abis...tp duo skrng jdi ada iklannya, lumayan mengganggu sih sejujurnya.tetep mau gmn lgi yh..",5,bagus bangetworth it bgt buat ajar bahasafitur fitur guna juga udah keren abistp duo skrng jdi ada iklan lumayan ganggu sejujurnyatetep mau gmn lgi yh
membantu sekali untuk mengasah kemampuan berbahasa Inggris,5,bantu sekali untuk asah mampu bahasa inggris
sangat membantuku belar bahasa ingris,5,sangat bantu belar bahasa ingris
Aplikasi ini sangat baik untuk dimanfaatkan bagi seluruh masyarakat Indonesia yang sedang kecanduan tiktok..aplikasi ini juga sangat bermanfaat karena dapat menambah ilmu bahasa kita oleh karena itu sangat baik sekali kita meng instal aplikasi ini...bagi pihak duolingo saya berterima kasih sebanyak banyaknya karena tlah membuat aplikasi yg berguna ini..salam me,5,ini sangat baik untuk manfaat bagi seluruh masyarakat sedang candu tiktokaplikasi juga karena dapat tambah ilmu bahasa kita oleh itu sekali meng instal inibagi pihak saya terima kasih banyak tlah buat guna inisalam me
bagus banget aplikasinya aku suka jadi bisa bahasa Inggris,5,bagus banget aku suka jadi bisa bahasa inggris
banyak kata yang dikemas untuk mengkampanyekan hubungan sejenis (LGBT).. hati-hati untuk para orang tua..,1,banyak kata kemas untuk kampanye hubung jenis lgbt hatihati para orang tua
"aplikasinya membuat belajar menjadi menyenangkan, great job👍",5,buat ajar jadi senang great job
"Saya suka banget aplikasi ini!!😆😆 Di aplikasi ini kalian bisa belajar semua bahasa yang kalian mau, nanti banyak latihannya, disini juga ada peringkat-peringkat jadi bisa termotivasi dan yang paling penting aplikasi Duolingo ini gratisssss, jadi enak deh belajar dengan tenang. Harus download yahhh!!! Dijamin gk akan nyeselllll!!!",5,saya suka banget ini di kalian bisa ajar semua bahasa mau nanti banyak latih sini juga ada peringkatperingkat jadi motivasi dan paling penting gratis enak dengan tenang harus yah jamin gk akan nyesel
"asikk, sangat menyenangkan dan belajar jadi mudah",5,asikk sangat senang dan ajar jadi mudah
"Bagus sih, tapi aku ingin belajar Bahasa jepang dengan bahasa Indonesia,pliss kumohon berikanlah update Belajar bahasa jepang dengan bahasa Indonesia jangan pakai inggris",3,bagus tapi aku ingin ajar bahasa jepang dengan indonesiapliss mohon beri update jangan inggris
game ini bagus game ini bikin saya main setiap hari🙏🏻,5,game ini bagus saya main tiap hari
Aplikasi sih dah bagus dan banyak pengetahuan yang saya dapatkan di apk ini cuman tapi tolong untuk developer agar kata katanya jangan harus terlalu detail banyak kata2 yang harusnya benar tapi malah disalahin sama sistemnya juga untuk rekam suara nya juga diperbaiki soalnya kita udah teriak2 tapi tetap TDK didengar Ama sistemnya,5,dah bagus dan banyak tahu saya dapat di ini cuman tapi tolong untuk developer agar kata jangan harus terlalu detail kata2 benar malah disalahin sama sistem juga rekam baik soal kita udah teriak2 tetap tdk dengar ama
"Aplikasinya bagus banget loh, cocok buat yang mau belajar berbagai bahasa. Dan belajarnya juga seru, ada stikernya gitu. Saran, tolong jual baju buat duolingo nya lebih banyak jenis nya lagi ya, hehe.",5,bagus banget loh cocok buat mau ajar bagai bahasa dan juga seru ada stiker gitu saran tolong jual baju lebih banyak jenis lagi ya hehe
"bagus, saya jadi cepat untuk belajar bhs inggris",5,bagus saya jadi cepat untuk ajar bhs inggris
bagus buat belajar pemula,5,bagus buat ajar mula
saya jadi bisa belajar lebih giat!!,5,saya jadi bisa ajar lebih giat
Duolingo yang terbaik!! saya mulai paham sedikit demi sedikit bahasa inggris meskipun masih terbilang kata yang mudah....,5,baik saya mulai paham sedikit demi bahasa inggris meski masih kata mudah
bagus sekali gampang untuk menghafal bahasa luar negeri,5,bagus sekali gampang untuk hafal bahasa luar negeri
doulingo sangat seru karena bisa belajar berbagai bahasa,5,doulingo sangat seru karena bisa ajar bagai bahasa
makasih bgt duolingo ngajarin aku dari awal aku g tau b Inggris tpi skrg udh bisaaa aku pernah bikin dongeng di skola aku tpi pake b english,5,makasih bgt ngajarin aku dari awal tahu inggris tpi skrg udh bisa pernah dongeng di skola pake english
"Sangat membantu saya dalam mempelajari sebuah bahasa, khususnya bahasa inggris yang sedang saya pelajari, selain itu ini juga cara belajar yang sangat menyenangkan :) thank you Duolingo",5,sangat bantu saya dalam ajar buah bahasa inggris sedang selain itu ini juga cara senang thank you
"Awalnya aku ragu-ragu mau belajar bahasa Inggris, karna takut salah grammar, waktu aku mulai belajar di Duolingo, tanpa disadari ternyata aku bisa, dan sekarang kadang aku terbiasa ngomong pakai bahasa Inggris, mungkin kadang aku masih salah pengucapan/penulisan, tapi aku pasti bakal pelajari lagi lebih dalam, Thankyou Duolingo.",5,awal aku raguragu mau ajar bahasa inggris karna takut salah grammar waktu mulai di tanpa sadar nyata bisa dan sekarang kadang biasa ngomong mungkin masih pengucapanpenulisan tapi pasti bakal lagi lebih dalam thankyou
"Sekarang di duolingo apa apa berbayar dan iklan dimana-mana. Sungguh mengecewakan. Kalau memang memasang iklan, mohon di saat ingin mendapatkan gems saja. jangan setiap pelajaran selesai selalu di beri iklan. Banyak akses yang terbatas. Atau jika memang menawarkan paket berbayar tidak usah memasang iklan. Mempersusah orang ingin belajar saja",2,sekarang di apa bayar dan iklan dimanamana sungguh kecewa kalau memang pasang mohon saat ingin dapat gems saja jangan tiap ajar selesai selalu beri banyak akses batas atau jika tawar paket tidak usah susah orang
"Aplikasi duolingo ini sangat bagus dan berguna bisa membantu saya belajar bahasa luar, dan yang paling menyenangkan apk ini gratis dan ga harus bayar² gitu, sebelum itu saya coba² download apk lain lalu ga berhasil pas saya mencoba apk duolingo ini langsung bisa membantu saya belajar bahasa Korea dengan lancar dan mudah!! Buat kalian yang mau download apk duolingo ini langsung segera download aja!!",5,ini sangat bagus dan guna bisa bantu saya ajar bahasa luar paling senang gratis ga harus bayar2 gitu belum itu coba2 lain lalu hasil pas coba langsung korea dengan lancar mudah buat kalian mau segera
duolingo membuat saya ranking 1 dalam pelajaran bahasa Inggris. sekian terima kasih,5,buat saya ranking dalam ajar bahasa inggris sekian terima kasih
Sangat menyenangkan belajar bahasa inggris dgn Duolingo... saran : mohon ditambahkan fitur bisa berkomunikasi dgn teman sepertinya akan lebih menyenangkan bisa praktek langsung,5,sangat senang ajar bahasa inggris dengan saran mohon tambah fitur bisa komunikasi seperti akan lebih praktek langsung
"Hallo, jujur aplikasi ini sangat membantu. namun, saya sangat terganggu dengan adanya bug. terkadang audio nya tidak berfungsi, Dan juga sekarang banyak iklan nya.",3,hallo jujur ini sangat bantu namun saya ganggu dengan ada bug terkadang audio tidak fungsi dan juga sekarang banyak iklan
"Aplikasi yang sangat bagus bukan hanyak untuk anak"" tetapi bisa untuk orang tua yang belum sama sekali bisa bahasa inggris , pilihan bahasa nya pun banyak , , aplikasi yang sangat mengedukasi ,, good job",5,sangat bagus bukan hanyak untuk tetapi bisa orang tua belum sama sekali bahasa inggris pun banyak edukasi good job
sangat membantu untuk kita belajar bahasa inggris dll di Duolingo ayo cepat Dowlod Duolingo sekanran,5,sangat bantu untuk kita ajar bahasa inggris dll di ayo cepat dowlod sekanran
Baru Satu bulan belajar dan hasil nya kerasa banget gw jadi hapal kosa kata dasar na kemampuan gramer gw jadi lebih baik THANKS A LOT Duolingo You are best✨,5,baru satu bulan ajar dan hasil rasa banget gw jadi hapal kosa kata dasar na mampu gramer lebih baik thanks lot you are best
gem nya bagus udah itu aja,5,gem bagus udah itu
Keren .. jd mudah belajar berbagai bahasa,5,keren jd mudah ajar bagai bahasa
bagus sekali untuk anak ank belajar,5,bagus sekali untuk ank ajar
cara belajar nya sangat unik !! seperti sedang memainkan game!! saya suka!!,5,cara ajar sangat unik seperti sedang main game saya suka
"Duolingo adalah salah satu app belajar bahasa yang sangat bagus, dengan metode pembelajaran yang menyenangkan dan harga yang cukup terjangkau. Anak saya sangat menyukainya.. terimakasih Duolingo team, semoga semakin sukses",5,adalah salah satu ajar bahasa sangat bagus dengan metode senang dan harga cukup jangkau saya suka terimakasih team moga makin sukses
"Bahaya banget ini aplikasi edukasi katanya, tapi juga mengenalkan hubungan sesama jenis. Bahaya untuk anak-anak. Mempelajari bahasa memang juga harus di barengi dengan mengenal dan mempelajari budaya atau culture dari negara asal bahasa, tapi harusnya budaya yang baik-baik nya aja. Masalah LGBT ini, menurut saya sedikit mengganggu apalagi kalau sudah merambat ke ranah pendidikan. Developer harus benar-benar dan serius menanggapi masalah ini😭🥺",1,bahaya banget ini edukasi kata tapi juga kenal hubung sama jenis untuk anakanak ajar bahasa memang harus di bareng dengan dan budaya atau culture dari negara asal baikbaik masalah lgbt turut saya sedikit ganggu apalagi kalau sudah rambat ke ranah didik developer benarbenar serius tanggap
"Makin bagus anjir!!!!!!!!!! paling cocok buat pemula yg emang pengen bisa bahasa asing, buat medium skills bisa buat yg udah pro English juga bisa banget karna bisa belajar bahasa dari seluruh dunia....",5,makin bagus anjir paling cocok buat mula emang ken bisa bahasa medium skills udah pro english juga banget karna ajar dari seluruh dunia
"Habis di-update ga bisa masuk aplikasi, gimana ini ?",3,habis diupdate ga bisa masuk gimana ini
"Aplikasinya bagus banget soalnya bisa blajar banyak bahasa....tpi kalo mau blajar bahasa lain kamu harus blajar bahasa inggris dulu.. Kalo memang udh tau bahasa inggris bisa langsung blajar bahasa lain... Intinya nggk ada Indonesia-korea,Indonesia-Jepang, Indonesia-lainnya.cuman ada Indonesia-Inggris, Inggris-korea, Inggris-Jepang. #SemogaMembantuYahh",5,bagus banget soal bisa blajar banyak bahasatpi kalau mau bahasa lain kamu harus inggris dulu memang udh tahu langsung inti nggk ada indonesiakoreaindonesiajepang indonesialainnyacuman indonesiainggris inggriskorea inggrisjepang
Aplikasi ini sangat kereeeeennn..Sangat menyenangkan untuk belajar ada banyak caranya..Pokoknya kereeeeeeennnnn bangeeeeeetttt⭐⭐⭐⭐⭐,5,ini sangat kerensangat senang untuk ajar ada banyak caranyapokoknya keren banget
saya senang sekali bisa belajar bahasa Inggris,5,saya senang sekali bisa ajar bahasa inggris
"suka banget, karena sistem belajarnya dibikin kek geam dan berulang-ulang, jadi gampang untuk diingat, mudah di pahami juga, pokoknya the best.",5,suka banget karena sistem ajar kek geam dan berulangulang jadi gampang untuk ingat mudah di paham juga pokok best
aku sangat suka dgn pelajaran nya karena sangat seru😊😊😊😊,5,aku sangat suka dengan ajar karena seru
"Overall sudah bagus, cuma lebih bagus lagi kita bisa chat ke teman yg di folow agar lebih cepat belajar bahasa inggris dengan praktek bersama teman yg di folow atau memfollow kita. Kalo fitu chat ke teman ada gw tambahin 1 bintang lagi ⭐",4,overall sudah bagus cuma lebih lagi kita bisa chat ke di folow agar cepat ajar bahasa inggris dengan praktek sama atau memfollow kalau fitu ada gw tambahin bintang
aplikasi nya bagus dan bijak,4,bagus dan bijak
bagus banget bisa belajar bahasa apapun,5,bagus banget bisa ajar bahasa apa
"Kalean kalau mau belajar Bahasa Inggris,Download Duolingo aja.Selain belajar kita juga bisa bermain.Aplikasinya seru :"")))).Aplikasi Ini juga menyediakan berbagai Bahasa.Jadi klian bisa tinggal pilih mau belajar bahasa apa saja :""))))...",5,kalean kalau mau ajar bahasa inggrisdownload ajaselain kita juga bisa bermainaplikasinya seru ini sedia bagai bahasajadi klian tinggal apa saja
"sangat membantu sekali, makasih banyak Duolingo",5,sangat bantu sekali makasih banyak
"bagus sih, cuman susah sekarang ada batas nya 5 hati",4,bagus cuman susah sekarang ada batas hati
aplikasi yang mudah untuk belajar bahasa,5,mudah untuk ajar bahasa
"game nya bagus banget , gara - gara duolingo aku jadi bisa bahasa inggris , aku rekomendasi banget buat kalian yang kepengen belajar bahasa inggris !!",5,game bagus banget gara aku jadi bisa bahasa inggris rekomendasi buat kalian ken ajar
"Aplikasi ini bagus untuk siapa saja yang ingin mempelajari bahasa asing, pilihan bahasanya juga sangat banyak. Latihan yang diberikan mulai dari dasar dasar sehingga yang belum pernah belajar bahasa asing tidak kesulitan untuk belajar. 😎👍",5,ini bagus untuk siapa saja ingin ajar bahasa juga sangat banyak latih beri mulai dari dasar sehingga belum pernah tidak sulit
belajar bahasa inggris jadi cepat mengerti dan hafal kosakata. Thank you so much♡,5,ajar bahasa inggris jadi cepat erti dan hafal thank you so much
membantu untuk belajar berbagai bahasa,5,bantu untuk ajar bagai bahasa
duolingo ini sangat berguna untuk pemula dari bahasa lain 👍🏻👍🏻👍🏻,5,ini sangat guna untuk mula dari bahasa lain
sangat membantu berlatih bahasa inggris,5,sangat bantu latih bahasa inggris
bisa cepet pintar nihhhh reall bgt,5,bisa cepet pintar nih reall bgt
Sangat membantu dalam meningkatkan prestasi belajar,5,sangat bantu dalam tingkat prestasi ajar
"Duolingonya bagus, tapi kenapa saya buka duolingonya loadingnya lama sekali? Padahal koneksi saya bagus, saya udah nunggu loadingnya sampai bermenit-menit, tapi masih belum buka juga duolingonya. Ngajak ribut, XP BOOST saya jadi sia-sia saat itu. Mohon diperbaiki.",2,duolingonya bagus tapi kenapa saya buka loadingnya lama sekali padahal koneksi udah nunggu sampai bermenitmenit masih belum juga ngajak ribut xp boost jadi siasia saat itu mohon baik
sangat berguna aku menyukainya kembang kan terus duolingo !!,5,sangat guna aku suka kembang kan terus
aplikasi ini membuat aku jadi pintar bahasa inggris 💅,5,ini buat aku jadi pintar bahasa inggris
"Aplikasinya bagus dan mudah dipahami, tetapi katanya gratis kenapa ada super duolingonya juga yang harus bayar, dan saya kurang suka pengisian hatinya yang lama banget, harus nunggu 2 jam. Jadi susah belajar kalau lama banget harus nunggu. Itu keluh kesah dari saya. Terimakasih",3,bagus dan mudah paham tetapi kata gratis kenapa ada super duolingonya juga harus bayar saya kurang suka isi hati lama banget nunggu jam jadi susah ajar kalau itu keluh kesah dari terimakasih
Wow seru banget banyak fiturnya dan nggak bikin bosen lagi udah tanpa iklan💁👀👂 belajar nya juga nggak bayar sama sekali hebat sih... Good job👍💯👏,5,wow seru banget banyak fiturnya dan nggak bosen lagi udah tanpa iklan ajar juga bayar sama sekali hebat good job
"Itu adalah sebuah museum baru. That is a new museum. Eeh disalahin.. Yang benar This is a museum, This kan artinya ini.. Hai duolingo..! Kalo kualitasmu kayak gini, lama2 pada kabur.. Semoga ada aplikasi model gini lebih bagus.. Dah males sama Duolingo.. Makanya ku turunin jadi bintang satu..",1,itu adalah buah museum baru that is new eeh disalahin benar this kan ini hai kalau kualitas kayak gin lama2 pada kabur moga ada model lebih bagus dah males sama makanya ku turunin jadi bintang satu
intinya waktu belajar bahasa nya itu seru,5,inti waktu ajar bahasa itu seru
sangat membantu metode pembelajran bahasa,5,sangat bantu metode pembelajran bahasa
Aplikasi yg bagus utk belajar berbagai bahasa,5,bagus untuk ajar bagai bahasa
cocok utk yg bru belajar English!,5,cocok untuk bru ajar english
sangat membantu dalam memahami bahasa Inggris dengan mudah,5,sangat bantu dalam paham bahasa inggris dengan mudah
keren banget plees aplikasi nya aku jadi lumayan bisa bahasa inggris,5,keren banget plees aku jadi lumayan bisa bahasa inggris
"Aplikasi ini rekomend banget.., buat kalian yang ingin belajar bahasa, bukan hanya bahasa Inggris doang, belajar bahasa lain pun juga ada, seperti Jerman, Jepang, dll. Cara pembelajaran nya pun, mudah dan menyenangkan, gak bosenin...👌👍👍👍",5,ini rekomend banget buat kalian ingin ajar bahasa bukan hanya inggris doang lain pun juga ada seperti jerman jepang dll cara mudah dan senang tidak bosenin
"duolingo sangat mudah untuk dipahami yg dari dassarnya sampai yg tersulit , saya jadi lebih pintar dalam berbahasa inggris",5,sangat mudah untuk paham dari dassarnya sampai sulit saya jadi lebih pintar dalam bahasa inggris
"Aplikasi yang sangat membantu dan cocok digunakan oleh pemula maupun ditahap menengah. Fitur"" aplikasinya juga sangat bagus dan tidak membosankan. Sejauh ini, belum ada keluhan.",5,sangat bantu dan cocok guna oleh mula maupun tahap tengah fitur juga bagus tidak jauh ini belum ada keluh
aplikasi ini sangat seru dan membantu,5,ini sangat seru dan bantu
bgs aku jadi lancar bhs inggris di kelas,5,bgs aku jadi lancar bhs inggris di kelas
"Tidak bisa memilih belajar bahasa lain kalau tidak lancar bahasa Inggris dulu, contoh mau belajar bahasa Jepang, tapi translate nya Jepang ke Inggris atau sebaliknya, tidak bisa bebas belajar bahasa lain dengan subtitle bahasa sendiri",2,tidak bisa ajar bahasa lain kalau lancar inggris dulu contoh mau jepang tapi translate ke atau balik bebas dengan subtitle sendiri
Masak gw mau berlangganan 12 bulan 350k bayar pakai pulsa gk cukup padahal udah isi pulsa 350k,4,masak gw mau langgan bulan 350k bayar pulsa gk cukup padahal udah isi
Aplikasi ini sangat bagus. Dan membantu,5,ini sangat bagus dan bantu
aplikasi yang sangat membantu untuk belajar bahasa inggris,5,sangat bantu untuk ajar bahasa inggris
sangat membuat makasih duolingo 🤩🤩,5,sangat buat makasih
Duolingo nya seru 🤗cuma tiap kali aku belajar pakai mic kadang salah berkali kali aku anuinnya . Jadi tolong perbaikan nya ya~🙏😉,5,seru cuma tiap kali aku ajar mic kadang salah anuinnya jadi tolong baik ya
duolingo sangat membantu dalam bahasa inggris,5,sangat bantu dalam bahasa inggris
Aplikasi ini sangat bagus untuk belajar bahasa inggris. Aplikasi ini sangat menarik karna fitur fitunya dan mempunyai gambar karakter yang bagus dan gratis. Pokoknya bagus banget👍,5,ini sangat bagus untuk ajar bahasa inggris tarik karna fitur fitunya dan punya gambar karakter gratis pokok banget
sangan membatu dalam proses belajar,5,sangan batu dalam proses ajar
sangat bagus sekali akan tetapi iklannya terkadang lama dan terkadang juga agak lemot entah karena sinyal atau emang dari aplikasi akan tetapi ya ini bener bener aplikasi yang sangat bagus untuk kamu yang mau belajar bahasa asing,5,sangat bagus sekali akan tetapi iklan terkadang lama dan juga agak lot entah karena atau emang dari ya ini bener untuk kamu mau ajar bahasa
aplikasi ini sangat bagus! saya jadi mahir tentang semua bahasa!,5,ini sangat bagus saya jadi mahir tentang semua bahasa
"Duolingo memudahkan saya belajar bahasa Korea, terimakasih",5,mudah saya ajar bahasa korea terimakasih
ini keren bisa buat belajar inggris dan canggih,5,ini keren bisa buat ajar inggris dan canggih
"Tidak begitu menyenangkan belajar di duolingo, banyak soal yang terlalu sulit karena kosakata baru yang masih belum dijelaskan sebelumnya dan banyak kalimat yang terkadang membuat ambigu. Dan tidak dijelaskan secara terinci kenapa kata ini bisa digunakan di kalimat ini atau tidak membuat saya belajar melambat karenanya bahkan di forum untuk tanya jawabpun banyak orang yang juga kebingungan. Tolong ditingkatkan kembali fitur aplikasinya.",1,tidak begitu senang ajar di banyak soal terlalu sulit karena baru masih belum jelas dan kalimat terkadang buat ambigu cara inci kenapa kata ini bisa guna atau saya lambat bahkan forum untuk tanya jawab orang juga bingung tolong tingkat kembali fitur
awal² suka banget sama duolingo...sampe lupa waktu saking asyiknya belajar...tpi semenjak di update trus ada hati / nyawa nya jadi ngga semangat...soal nya kalo nyawa tinggal 2 tuh jadi pesimis bakal gagal...jujur lebih suka sama yg dulu...semangat bgt belajarnya...tpi mungkin sama pencipta lebih suka yg menantang...tapi aplikasi cukup menarik kok,5,awal2 suka banget sama duolingosampe lupa waktu saking asyik belajartpi semenjak di update trus ada hati nyawa jadi ngga semangatsoal kalau tinggal tuh pesimis bakal gagaljujur lebih dulusemangat bgt belajarnyatpi mungkin cipta menantangtapi cukup tarik kok
"Sangat membantu bagi yg ingin mulai belajar bahasa asing, disertai latihan sesuai tingkat nya, dan bisa lebih bagus lagi klo ada fitur chat antar pelajar/ pengguna",5,sangat bantu bagi ingin mulai ajar bahasa serta latih sesuai tingkat dan bisa lebih bagus lagi klo ada fitur chat antar guna
"Aplikasinya bagus saya suka, tapi mohon untuk kursus bahasa lainnya dengan penutur bahasa Indonesia ditambahkan dong. Jangan cuma bahasa Inggris saja, tambahin bahasa lain seperti bahasa Jepang atau bahasa Rusia atau yang lainnya lah. Semoga permintaan saya diterima dan aplikasinya juga semakin menarik",5,bagus saya suka tapi mohon untuk kursus bahasa lain dengan tutur tambah dong jangan cuma inggris saja tambahin seperti jepang atau rusia lah moga minta terima dan juga makin tarik
Aplikasinya sangat bagus guys sangat membantu kita untuk belajar bahasa bahasa lain ada juga liga liga nya yg memotifasi kita agar banyak belajar bahasa seru deh pokok nya kayak game tapi belajar aku kasih rate 4 karena baru mulai guys belum apa apa tapi aku saranin buat anak kls 1 smp bagus bgt instal apk ini,4,sangat bagus guys bantu kita untuk ajar bahasa lain ada juga liga memotifasi agar banyak seru pokok kayak game tapi aku kasih rate karena baru mulai belum apa saranin buat kls smp bgt instal ini
Game ini sangat membantu untuk aplikasi belajar berbagai bahasa,4,game ini sangat bantu untuk ajar bagai bahasa
Aku jadi bisa belajar bahasa cina walaupun susah yg nomor nomor itu,5,aku jadi bisa ajar bahasa cina walaupun susah itu
bagus untuk melatih kepintaran dan seru menjadi game,5,bagus untuk latih pintar dan seru jadi game
aplikasi yang sangat membantu untuk belajar bahasa-bahasa,5,sangat bantu untuk ajar bahasabahasa
keren banget soal nya bisa belajar bahasa lain,5,keren banget soal bisa ajar bahasa lain
bagus banget untuk belajar bahasa inggris,4,bagus banget untuk ajar bahasa inggris
"Aplikasi ini sangat membantu saya untuk belajar bahasa inggris rutin tiap hari. Duo punya mwtode pembelajaran pronounciation dan vocabulary yg bagus. Belajarnya juga kayak game, jadi lebih santai.",5,ini sangat bantu saya untuk ajar bahasa inggris rutin tiap hari duo punya mwtode pronounciation dan vocabulary bagus juga kayak game jadi lebih santai
bagus untuk belajar Inggris dari hal simpel,4,bagus untuk ajar inggris dari hal simpel
Wah game sangat bagus dari game belajar bahasa Inggris yang lain,5,wah game sangat bagus dari ajar bahasa inggris lain
"aplikasi ini sangat bagus untuk mempelajari berbagai bahasa,saya pertama mencobanya ternyata sangat menyenangkan,pertanyaannya juga mudah dimengerti,aplikasi ini Duolingo ini sangat bagus,pantas saja banyak yang mendownloadnya 👍",5,ini sangat bagus untuk ajar bagai bahasasaya pertama coba nyata menyenangkanpertanyaannya juga mudah dimengertiaplikasi baguspantas saja banyak mendownloadnya
"pelajaran mulai dari termudah dan makin meningkat, namun kita jadi bisa akibat pelajaran duolinggo, juga yg terpenting, ga bosenin",5,ajar mulai dari mudah dan makin tingkat namun kita jadi bisa akibat duolinggo juga penting ga bosenin
"Aplikasi yang mempermudah dalam memahami bahasa inggris , yang diajarkan atau dilatihkan dalam soal - soal. Pokoknya suka banget sama aplikasi ini , buat temen - temen semua jangan lupa download yaa.",5,mudah dalam paham bahasa inggris ajar atau latih soal pokok suka banget sama ini buat temen semua jangan lupa yaa
Duolingo ini bagus sekali bisa untuk semua umur tapi saya saranin untuk berbayar nya atau langganan nya xp nya tolong di gedein lagi ya min soalnya game nya bagus banyak bahasa dan juga seru lagi saya berharap duolingo bisa mengupgride lebih baik lagi.....semangat duolingo untuk mengajarkan seluruh pelajar indonesia untuk belajar bahasa asing,5,ini bagus sekali bisa untuk semua umur tapi saya saranin bayar atau langgan xp tolong di gedein lagi ya min soal game banyak bahasa dan juga seru harap mengupgride lebih baik lagisemangat ajar seluruh
"Senang belajar Duolingo, tapi sekarang banyak iklannya.tolong ditingkatkan untuk pengisi suaranya agar lebih jelas. maaf ya..bintangnya 4 dulu",4,senang ajar tapi sekarang banyak iklannyatolong tingkat untuk isi agar lebih jelas maaf yabintangnya dulu
"lumayan ini , gw 4 hari hafal 38 huruf hiragana woilah cik 😹😹",5,lumayan ini gw hari hafal huruf hiragana woilah cik
"Sangat membatu saya dalam belajar bahasa, terlebih lagi saya seorang yang belum mampu bayar les dengan adanya apk ini saya sangat terbantu",5,sangat batu saya dalam ajar bahasa lebih lagi orang belum mampu bayar les dengan ada ini bantu
"buat yg nyari apk belajar bahasa asing ini tempatnya!! mana gratis pula😍 ga cuma inggris dong, yg mau belajar korea jg ada kok. intinya komplit bahkan beberapa bahasa yg hampir punah jg ada lho😍 ga lengkap gimana coba, ayo donlod cepetan nyesel baru tau. masyaallah bgt pokokna mah😭🖐🏻",5,buat nyari ajar bahasa ini tempat mana gratis pula ga cuma inggris dong mau korea jg ada kok inti komplit bahkan beberapa hampir punah lho lengkap gimana coba ayo donlod cepetan nyesel baru tahu masyaallah bgt pokokna mah
