content,score,clean_content
"secara konsep belajar, sangat mudah dipahami, tetapi secara teknis aplikasi masih kadang hilang suaranya",4,konsep ajar mudah paham teknis aplikasi kadang hilang
Sangat membantu dalam pelajaran bahasa,5,bantu ajar bahasa
Terima kasih telah memberikan pelajaran bahasa Inggris geratis.apk ini sangat membantu untuk kalian yang mau belajar bahasa inggris.saya harap aplikasi ini semakin berkembang dan semakin baik.untuk saat ini saya tidak menemukan bug yang menggangu saya saat belajar.terimakasih untuk developer duolingo.May God bless you,5,terima kasih ajar bahasa inggris geratisapk bantu inggrissaya harap aplikasi kembang baikuntuk temu bug menggangu belajarterimakasih developer duolingomay god bless you
Duolingo ini sangat bagus bagi org pemula bisa mengejarkan kita bahsa apasaja yerutama bahasa inggris disitu juga kita di tampilan kita itu seberapa kurang atau seberspa tinngi prestasi kita dlm pembelajaran ini,5,bagus kejar bahsa apasaja yerutama bahasa inggris situ tampil seberspa tinngi prestasi ajar
aplikasi nya bagus bisa belajar bahasa inggris tanpa berbayar dan cara memahami di aplikasi duolingo ny itu seru biar gak serius² amat dibuat kyk game gtu jdi seru. saya jadi bisa mengerti bahasa inggris walaupun stengah xixi😁😁,5,aplikasi bagus ajar bahasa inggris bayar paham seru serius2 game gtu erti stengah xixi
"Aplikasi ini sangat membantu aku dalam belajar bahasa Jepang dan bahasa Inggris, nilai aku di sekolah juga meningkat karena aplikasi inii, aku suka belajar di Duolingo sampai berjam jam, dan waktu itu aku pernah dapet premium 3 hari, sekarang juga dapet premium 3 hari dongg haha, aku seneng bangettt, sebelum nya aku kasih bintang 4 karena emang nge lag, dan suka keluar sendiri, tapi akhir akhir ini udah ga kaya gitu lagi, jadi aku sukaa💗💗💗",5,aplikasi bantu ajar bahasa jepang inggris nilai sekolah tingkat suka jam premium dongg tertawa neng banget kasih bintang nge lag kaya sukaa
aku suka duolingo karna kita bisa belajar bahasa di aplikasi ini dan bisa berteman bersama walaupun online aku suka sama orang ngomongnya itu lucu abis tapi banyak iklan aplikasi ini mirip game seru banget deh dadah aku mau lanjut main duolingo ini assalamualaikum warahmatullahi wabarokatu semoga membantu yah 🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩,5,suka ajar bahasa aplikasi online ngomongnya lucu habis iklan game seru banget dadah main assalamualaikum warahmatullahi wabarokatu moga bantu yah
"suka banget belajar di guoling dan sangat mudah di ingat tapi agak susah si hehehe, kalau kalian ingin bisa bahasa Inggris ayo download Duolingo sekarang jugaa di sini juga ada banyak bahasa tapi kalian harus bisa bahasa Inggris duluu",5,suka banget ajar guoling mudah susah hehehe bahasa inggris ayo download jugaa duluu
"bagus, bisa mengisi waktu luang dengan belajar bahasa ... udh bagus semua aku suka sama aplikasi ini.. karena bisa membantu aku belajar bahasa Inggris, Jepang, Korea, dan lain sebagainya 😊☺🙃🙃",5,bagus isi luang ajar bahasa suka aplikasi bantu inggris jepang korea
"Aplikasi ini sangat membantu pemula dalam belajar b.inggris, adanya runtun waktu dan pengingat bikin belajar tambah semangat",5,aplikasi bantu ajar binggris runtun semangat
"Walau agak bingung dikit tapi duolingo sangat menyenangkan dan membantu saya sedikit memahami bahasa luar negara bagus deh, aku beri rating 4",4,bingung dikit senang bantu paham bahasa negara bagus rating
Saya beri bintang 5 Karena duolingo ini sangat bagus dan ada banyak bahasa saya sangat semangat saat dipuji oleh teman saya karena bisa bahasa Ingris saat itu juga saya tambah semangat belajar bahasa Ingris itu aja dari saya terima kasih🙏😊,5,bintang bagus bahasa semangat puji ingris ajar terima kasih
Aplikasi yang sangat bagus. Buat belajar bahasa Inggris. Seru² banget. Bisa punya teman juga. Aku kasih bintang 5 deh. Terimakasih untuk Duolingo. 🙏🏻.,5,aplikasi bagus ajar bahasa inggris seru2 banget kasih bintang terimakasih
"Membantu saya belajar bahasa asing tanpa mengeluarkan uang yang banyak, juga mempunyai banyak metode pembelajaran. Sejauh ini saya belum mendapatkan bug atau error dalam aplikasi",5,bantu ajar bahasa asing uang metode bug error aplikasi
aplikasi ini sangattt bagus untuk orang yang tidak jago bahasa asing karena Duolingo bisa bisa mengajarkan kita bahasa asing. Thank you Duolingo😘😘😘😘😘😘😘😘😘,5,aplikasi bagus jago bahasa asing ajar thank you
"Aplikasinya bagus untuk belajar berbagai bahasa,dan saya sudah belajar sekitar 28 hari dan hasilnya memuaskan saya sudah mulai bisa berbicara dalam bahasa inggris, Aplikasinya tinggal di kembangkan aja lagi agar kedepan menjadi lebih bagus.",5,aplikasi bagus ajar bahasadan hasil muas bahasa inggris tinggal kembang
sangat membantu anak dalam belajar berbagai bahasa,5,bantu ajar bahasa
"Kurang menarik, membosankan. Bukan mengajarkan malah memusingkan. Muridnya diposisikan sudah mengetahui semua. Lebih baik belajar sendiri searching di web dibantu pakai kamus dan google translate.",1,tarik bosan ajar pusing murid posisi searching web bantu kamus google translate
"bener bener duolingo ngebantu banget buat belajar bahasa , dan belajar nya jadi seruuu bgt . terima kasih banyak buat duolingo Karna duolingo aku jadi suka belajar bahasa Inggris 💗💗💗.",5,ngebantu banget ajar bahasa seru terima kasih suka inggris
"haii aku mau berterima kasih sama yg bikin aplikasi ini, aplikasi ini sangat membantu bagi saya pribadi. Sebelumnya saya tidak paham bahasa Inggris tetapi setelah saya belajar dari aplikasi ini saya lumayan paham. mungkin karena baru belajar. Intinya terimakasih banyak untuk aplikasi Doulingo dan pembuatnya semoga sukses trs Terima kasih❤️",5,hai terima kasih aplikasi bantu pribadi paham bahasa inggris ajar lumayan inti terimakasih doulingo moga sukses
saya sangat senang belajar disini karena diualng- ulang sehingga saya dapat memahami dan gampan untuk mengingatnya...dan juga Duolingo selalu mengingatkan sy untuk belajar 😊😊,5,senang ajar diualng ulang paham gampan mengingatnyadan
Sangat bagus apikasinya saat belajar sama sekali tidak membosankan dan saya harap apikasi ini bisa menjadi ditingkat menjadi lebih bagus saat belajar bahasa asing,5,bagus apikasinya ajar bosan harap apikasi tingkat bahasa asing
"sangat seru sekarang aku bisa bahasa inggris berkat duolingo, duolingo sagat keren dan menarik untuk anak anak yang ingin belajar b.inggris tpi tidak mempunyai buku bhs inggris, terimakasih duolingo",5,seru bahasa inggris berkat sagat keren tarik ajar binggris buku bhs terimakasih
"Aplikasi yang sangat bermanfaat, Sangat membantu dalam mempelajari Bahasa baru tanpa harus kursus Formal, bisa belajar kapanpun dan dimanapun asalkan punya kuota",5,aplikasi manfaat bantu ajar bahasa kursus formal kuota
Sangat bagus dan waktu ku jadi teratur ada target bljr semau kita dan kita pun gak dipaksa tersedia semua bahasa ini sangant bagus salut untuk pembuat dualinggo,5,bagus ku atur target bljr paksa sedia bahasa sangant salut dualinggo
terjadi banyak perubahan mulai adanya iklan terus hati kalo kita 5x salah tidak bisa melanjutkan pelajaran harus menunggu sampai memiliki 5hati lagi dan masih banyak lagi..,3,ubah iklan hati 5x salah ajar milik 5hati
"Sangat Membantu dalam penguasaan bahasa, sedikit demi sedikit. Dan, aplikasi ini saya suka selain karena seperti game yang menantang dan asyik. Terima kasih",5,bantu kuasa bahasa aplikasi suka game tantang asyik terima kasih
Sangat bermanfaat bagi saya yg blm bisa bahasa inggris lumayan juga gratis jadi mengisi waktu kosong dengan les seperti ini thenks you Duolingo😍,5,manfaat bahasa inggris lumayan gratis isi kosong les thenks you
"baguss bangett buat belajar bahasa luar, kita jadi bisa bahasa bahasa yang kita suka, bagus banget sii inii, yukk belajar sama aku di Duolingo banyak banget temen disana loo",5,baguss bangett ajar bahasa suka bagus banget sii yukk loo
"aplikasi nya sangat bagus, menurut saya kalian bisa belajar bahasa lain sambil bermain , itu sangat lah menyenangkan, ayo buruan donwload Duolingo sekarang",5,aplikasi bagus ajar bahasa main senang ayo buru donwload
"Tantangan susah banget, masa bulan kemarin harus memenuhi 40 tantangan terus sekarang naik 50 tantangan, ga ngotak banget. Ada banyak tokoh animasi yang LGBT, pacaran sesama cewek lah, pasangan kakek sama kakek juga ada. Tolong kalo untuk edukasi, ngajarinya yang baik dong",2,tantang susah banget kemarin penuh ngotak tokoh animasi lgbt pacar cewek pasang kakek tolong edukasi ngajarinya
belajar bahasa bersama duolingo sangat menyenangkan dan materi setiap levelnya sangat bagus. terima kasih duolingo!,5,ajar bahasa senang materi level bagus terima kasih
sangat membantu progres saya dalam belajar bahasa Inggris,5,bantu progres ajar bahasa inggris
game bagguuss bangaeett..seperti game..tapi ini belajar..pokoknya seruu... aku pun slalu diingatkan waktu ku belajar bahasa Inggris..sediki demi sedikit ak bisa b. Inggris..thank you duolingo,5,game bagguuss bangaeettseperti gametapi belajarpokoknya seruu ku ajar bahasa inggrissediki b inggristhank you
"App ini cocok untuk kalian yang mau belajar sambil main, kalian bisa belajar bahasa Jepang, Inggris, russia, dll! pas latihan juga ga terlalu susah, kalian gaperlu ragu buat download!",5,app cocok ajar main bahasa jepang inggris russia pas latih susah gaperlu ragu download
"Saya Menyesal Membeli Fitur VIP Di Aplikasi Ini, Saya Kira Dengan Membeli Fitur VIP, Aplikasi Doulingo Dapat Dapat Di Akses Secara Offline, Ternyata Tidak. Why Duolingo? Why? Saya Menyarankan Agar Doulingo Harus Menambah Opsi Download Data Aplikasi Secara Full, Agar Pengguna VIP Dapat Mengakses Secara Offline.",2,sesal beli fitur vip aplikasi doulingo akses offline nyata why saran opsi download data full
"Aplikasi nya bagus, uda enak buat belajar bahasanya banyak tolong tambahin fitur chat dong biar kita bisa lebih banyak interaksi lagi. Terimakasih",5,aplikasi bagus enak ajar bahasa tolong tambahin fitur chat interaksi terimakasih
Duolingo menyenangkan bisa belajar bahasa dengan gratis mudah dipahami jadi memperlancar bahasa inggris Bahasa apapun yang kalian ingin pelajari disini ada terima kasih Duolingo,5,senang ajar bahasa gratis mudah paham lancar inggris terima kasih
Aplikasi yg sangat bermanfaat untuk belajar bahasa Inggris buat pemula. Pembahasannya jelas dan mudah dimengerti.,5,aplikasi manfaat ajar bahasa inggris bahas mudah erti
"sebelum saya tau aplikasi duolingo saya tidak terlalu suka belajar bahasa Inggris dan setelah saya belajar di duolingo saya jadi suka belajar bahasa inggris, terimakasih duolingo saya harap saya bisa lebih pandai menggunakan bahasa inggris",5,aplikasi suka ajar bahasa inggris terimakasih harap pandai
belajar bahasa inggris dengan duolingo sangat menyenangkan,5,ajar bahasa inggris senang
"seru bangeet apknyaa serasa main bukan belajar, mana gada iklan lagi",5,seru bangeet apknyaa serasa main ajar gada iklan
"Awalnya seru belajar di duolingo, tapi setelah opsi komentar yg bisa jadi ruang diskusi hilang. Jadi susah, belajar jadi g seru lagi.",2,seru ajar opsi komentar ruang diskusi hilang susah
"Bagus sekali untuk belajar bahasa luar, pengingat nya juga resek bagus dalam membentuk konsisten.",5,bagus ajar bahasa resek bentuk konsisten
"Buat orang yang mau blajar bahasa,ini cocok banget.karena disini cara buat ngafali abjad atau kosakatanya lebih gampang,jadi duolingo in the best 👏",5,blajar bahasaini cocok bangetkarena ngafali abjad gampangjadi in best
"Aplikasi yang menyebalkan harus belajar bahasa ingris dahulu, kalo kita mau belajar bahasa lain tuturbahasanya berubah jadi inggris pdahal bahasa inggris tidak penting bagi semua org sepenting itukah bahasa inggris bagimu wahai develover bego",1,aplikasi sebal ajar bahasa ingris tuturbahasanya ubah inggris pdahal develover bego
"Belajar bahasa asing dengan baik ada banyak pilihan bahsa untuk dipelajari, sangat mudah dipahami dan menyenangkan!",5,ajar bahasa asing bahsa mudah paham senang
"Sangat membantu untuk mempelajari bahasa, bahkan tidak hanya bahasa inggris namun bahasa lain juga ada dan cukup rekomended untuk pelajar.",5,bantu ajar bahasa inggris rekomended
"Aplikasi ini sebenarnya bagus dan menarik perhatianku tapi lama kelamaan jadi membosankan karena cuman bisa buat melatih penghafal, mengingat, dan pendengaran saja 👂👂👂itu aja sih yang saya tau",5,aplikasi bagus tarik perhati bosan latih hafal dengar
"Aplikasi belajar bahasa inggris terbaik karena di sini kita bisa sesuaikan dengan keahlian kita dalam berbahasa inggris ada pilihan opsi untuk pemula dan ada pilian untuk yang mau melancarkan bahasa inggris nya dan di aplikasi ini kita bukan hanya belajar bahasa inggris doank lohh, tetapi kita bisa belajar bahasa bahasa yang lain, dengan catatan kita sudah mahir dalam bahasa inggris nya, boleh nih di coba yang pengen belajar bahasa asing",5,aplikasi ajar bahasa inggris sesuai ahli opsi pilian lancar doank lohh catat mahir coba asing
"mudah dan menyenangkan. animasinya juga lucu. kalau bisa di tambah karakter hewan seperti kucing, burung dan lainnya",5,mudah senang animasi lucu karakter hewan kucing burung
"Kenapa makin di update, makin eror bagian mik. Harusnya pengucapan udah bener tapi ga terdeteksi dan dianggap salah sama apk nya. Ditambah banyak iklan",2,update eror mik deteksi anggap salah aplikasi iklan
"doulingo ini sangat mudah dipahami dan setiap levelnya pun mudah di pahami, doulingo ini sangat membantu untuk mengasah kemampuan bahasa inggris saya 🔥",5,doulingo mudah paham level bantu asah bahasa inggris
"bagus, dapat melatih kecerdasan otak tapi saat salah jawab hati nya berkurang agak bikin saya kesal , nah karena ada apk ini tugas b. Inggris saya jadi 100",4,bagus latih cerdas otak salah hati kesal aplikasi tugas b inggris
"Sebenarnya duolingo ini bagus cuma lemoooot bangettt nying duh, tolong diperbaiki developer plis, kalo sudah di perbaiki dan tidak lemot saya kasih bintang 5",1,bagus lemah otak banget nying aduh tolong developer plis kasih bintang
"bagus banget, buat aku yang suka gratisan aplikasi ini ngebantu banget apalagi pembelajarannya juga nggak ngebosenin. banyak bahasa baru yang bikin aku makin semangat belajarnya ✨✨",5,bagus banget suka gratis aplikasi ngebantu ajar ngebosenin bahasa semangat
Aplikasi ini berguna bgtt bagi seseorang yang ingin belajar bhs inggris! ><,5,aplikasi bgtt ajar bhs inggris
"Sebenarnya aplikasi Duolingo bagus sih buat latihan bahasa Inggris. Sekarang ada karakter baru Duolingo, bikin latihan B.Inggris jadi lebih seru. Duolingo yang versi baru yang lebih seru daripada versi lama",5,aplikasi bagus latih bahasa inggris karakter binggris seru versi
"Semenjak berbayar progress ku menurun drastis, bawaannya emosi dan cemas takut salah. Dan banyak jawaban yg harusnya bener seperti i yang artinya aku/saya tapi di nilai salah. At least kalau udah berbayar perbaiki kesalahan terjemahannya! Sumpah ga ada yang nyantol sekarang. Ketutup sama emosi salah penerjemahan.",2,semenjak bayar progress ku turun drastis bawa emosi cemas takut salah akusaya nilai at least terjemah sumpah nyantol tutup
saya suka sama aplikasi nya tapi kurang peningkat,5,suka aplikasi tingkat
aplikasi yg sangat bagus untuk melatih bhs inggris,3,aplikasi bagus latih bhs inggris
ini aplikasi yang mendidik anak belajar bahasa Inggris ini juga menyenangkan,5,aplikasi didik ajar bahasa inggris senang
"Aplikasi yang sangat bagus untuk belajar bahasa Inggris, fitur-fiturnya sangat mudah digunakan dan sangat bervariasi. Sangat rekomended untuk belajar bahasa Inggris terutama bagi pemula",5,aplikasi bagus ajar bahasa inggris fiturfiturnya mudah variasi rekomended utama
"Dengan Duolingo ini nilai bahasa Inggris saya A+ semua, kita bisa belajar sambil bermain di Duolingo, Duolingo adalah aplikasi sempurna untuk kita mempelajari bahasa bahasa yg kita suka dan banyak di Minati, Duolingo mengajarkan kita dari awal hingga kita bisa fasih berbahasa, pokoknya salut banget deh untuk Duolingo, Terima kasih atas partisipasinya dalam mengajarkan kami hingga bisa♥︎♥︎♥︎❤❤❤",5,nilai bahasa inggris ajar main aplikasi sempurna suka minat fasih pokok salut banget terima kasih partisipasi
sangat membantu untuk yng ingin memahami bhs inggris,5,bantu paham bhs inggris
"work banget, latihan ringan bikin ngerti grammar tanpa harus hafalan",5,work banget latih ringan erti grammar hafal
"saya lebih pintar Inggris , terimakasih Duolingo",5,pintar inggris terimakasih
Duolingo menyajikan pelajaran dalam bentuk permainan sehingga terasa lebih menarik dan tidak membosankan. Apalagi dengan adanya sistem ranking xp membuat kita lebih semangat untuk sering belajar agar memenangkan ranking teratas atau membuat kita merasa dikalahkan saat ranking kita di isi orang lain sehingga kita terpacu untuk belajar lebih baik.,5,saji ajar bentuk main asa tarik bosan sistem ranking xp semangat menang kalah isi pacu
"Ini aplikasi yang sangat bagus, saya menggunakan aplikasi ini seminggu saja, saya sudah lebih lancar berbicara atau membaca dari sebelumnya, sangat terlihat perbedaannya, dan juga pelajarannya menyenangkan daripada di buku. Untuk developer Terima kasih karna membuat aplikasi ini",5,aplikasi bagus minggu lancar baca beda ajar senang buku developer terima kasih
"jujur aja, ini udah semingguan pake dan emang nyaman make pake aplikasi ini, apalagi ditambah ada pengingat juga untuk orang yang pelupa kayak aku XD intinya ini aplikasi bagus banget sihh, cuma yang kurang bahasanya aja, semoga aja kedepannya ada bahasa lainnya yang ditambahkan yaa tetep semangat buat tim duolingo!",4,jujur minggu nyaman make aplikasi lupa kayak xd inti bagus banget sihh bahasa moga yaa tetep semangat tim
"Aplikasi ini sangat membatu,mudah di pahami, menyenangkan dan tidak membosankan ,buat kamu yang mau belajar bahasa, jangan ragu untuk download,dan untuk duolingo saya harap soal²nya bisa di tingkatkan variasinya😃😃",5,aplikasi membatumudah paham senang bosan ajar bahasa ragu downloaddan harap soal2nya tingkat variasi
bermanfaat untuk anak-anak,5,manfaat anakanak
bagus bisa melatih kita untuk belajar bahasa inggris...,4,bagus latih ajar bahasa inggris
"Saya suka sekali. Sangat bagus dan bermanfaat, tp saya ada saran. Alangkah bagusnya kalau di aplikasi duolingo, yg berteman bisa ngobrol lewat chat atau voice note. Agar bisa latihan percakapan juga.",5,suka bagus manfaat saran alangkah aplikasi ngobrol chat voice note latih cakap
It's very good. Aplikasi yg bgus utk belajar bahasa,5,its very bagus aplikasi bgus ajar bahasa
"Menurut saya ini ada kursus yg sangat mudah diaplikasikan, bahkan bisa jadi ini sangat sangat membantu bagi yg ingin kursus tp tdak punya biaya cukup... 👍👍👍 Duolingo is the best...",5,kursus mudah aplikasi bantu tdak biaya is best
Kalau sudah di download oleh 100 juta lebih itu artinya aplikasi ini memang perfect.. gua jadi sering pakai bahasa Inggris tanpa di sengaja😂 Saran dr gua supaya pengguna bisa mengobrol dengan pengguna lain via duolingo biar bisa praktek bahasa. Dan satu lagi tolong tambahkan teori grammar nya di aplikasi ini.. Oke thanks 👍👍,5,download juta aplikasi perfect bahasa inggris sengaja saran obrol via praktek tolong teori grammar oke terima kasih
"Aplikasi bagus untuk belajar bahasa, hampir lengkap semua bahasa. bisa offline juga sedikit, banyak kuisnya. kalau mau dapat fitur lengkapnya mesti bayar, tapi yang gratisnya aja udah lumayan worth it kok, jadi jangan khawatir. ayo download aplikasi ini bagus buat pemula yang mau belajar bahasa asing.",5,aplikasi bagus ajar bahasa lengkap offline kuis fitur mesti bayar gratis lumayan worth it khawatir ayo download asing
seru banget belajarnya tapi pake pulsa,5,seru banget ajar pulsa
mudah bagi pemula untuk belajar bahasa inggris,5,mudah ajar bahasa inggris
Bermanfaat untuk kemajuan pembelajaran bahasa asing,5,manfaat maju ajar bahasa asing
bagus banget sih belajar disini....,5,bagus banget ajar
"Sangat menyenangkan,dari aplikasi ini saya dapat nilai yang bagus ketika belajar dan mempermudah saya untuk belajar bahasa asing,""Terimakasih Duolingo""😄👍",5,menyenangkandari aplikasi nilai bagus ajar mudah bahasa asingterimakasih
Kebanyakan iklan,3,iklan
aplikasi sangat membantuku aku berteri makasih duolingo 👍,5,aplikasi bantu ter terima kasih
cocok buat belajar b inggris.ada peningkatan belajar anak.,5,cocok ajar b inggrisada tingkat
"Aplikasi paling wort it buat belajar bahasa asing, apalagi experience yang didapatkan seakan bermain sebuah game teka teki yang juga sangat bagus untuk membuat otak kita terpacu untuk lebih cerdas lagi",5,aplikasi wort it ajar bahasa asing experience main buah game teka teki bagus otak pacu cerdas
"lumayan membantu, tdk membosankan",4,lumayan bantu bosan
Saya belajar bahasa Jepang otodidak dan itu beneran ningkat nya dikit banget sering banget lupa. Habis nonton YouTube ketemu V tuber yang makai aplikasi ini langsung coba dan hasilnya bagus banget sekarang udah hafal yang namanya Hiragana dan katakana,5,ajar bahasa jepang otodidak beneran ningkat dikit banget lupa habis youtube ketemu tuber aplikasi langsung coba hasil bagus hafal nama hiragana katakana
masya allah aplikasi yg bsa bkn aku bicara dngn bahasa inggris,5,masya aplikasi bahasa inggris
"Wow mantaffff sekali, usul aja ""untuk suara tutornya mohon dikasih yang suara normal saja, agar mudah untuk bisa memahami untuk menghafalkannya, sebab kita latihan bahasa bukan latihan menuju liga aktor suara."" Terima kasih. Sukses selalu buat Duolingo.",5,wow mantaf usul tutor mohon kasih normal mudah paham hafal latih bahasa liga aktor terima sukses
terimah kasih aplikasi ini sangat membantu saya untuk memahami bahasa Inggris,5,terimah kasih aplikasi bantu paham bahasa inggris
"Aplikasi Duolingo sangat membantu aku untuk bisa berbahasa Inggris,, dan lebih serunya lagi ada juara (liga) yang menantang aku untuk bisa bersaing dan terus memainkan Duolingo setiap hari, Duolingo adalah aplikasi yang bgs untuk belajar penguncapan dan perbaikan kalimat dlm bahasa asing (Inggris).",5,aplikasi bantu bahasa inggris seru juara liga tantang saing main bagus ajar penguncapan kalimat asing
"Good bgt, membantu saya belajar bahasa inggris, yg enaknya aplikasi ini gak ribet kayak aplikasi lain yg setiap detik ada iklan2, makasi yah sangat membantu bgt",5,bagus banget bantu ajar bahasa inggris enak aplikasi ribet kayak detik iklan2 makas yah
Beberapa kata masih ngawur dan tidak jelas,1,sembarang
Terimakasih Duolingo gw jadi bisa berbahasa inggris dengan sedikit lancar.walaupun ni app banyak iklan nya tolong di perbaiki lah thank you,5,terimakasih bahasa inggris lancarwalaupun app iklan tolong thank you
"Sangat disayangkan banget di bagian story unit 3 (big family) dan story unit 4 (honeymoon) ada unsur ELJIBITI di dalam ceritanya, sangat tidak ramah bintang satu. Semoga bisa lebih bijak lagi membuat narasi edukasi, tidak perlu memaksakan doktrin ELJIBITI ke orang lain.",1,sayang banget story unit big family honeymoon unsur eljibiti cerita ramah bintang moga bijak narasi edukasi paksa doktrin
"aplikasi duolingo ini sangat bagus, sangat membantu saya dalam proses belajar untuk saat ini, tapi iklannya terlalu banyak, kalau bisa iklannya dikurangi, tapi gak papa sii",5,aplikasi bagus bantu proses ajar iklan rang papa sii
Smoga dengan apk ini wawasan bhs Inggris saya meningkat🤗,5,moga aplikasi wawas bhs inggris tingkat
ini seru banget bahkan bisa membuat ulangan jadi membaik nilainya😏😏,5,seru banget ulang nilai
"Appnya bagus banget, trus gk ada iklan sm gratis, apalagi aku ingin banget belajar bahasa jepang soalnya aku suka anime dan pingin banget ke jepang, trus tambahan aku sambil belajar yg pasti bahasa inggris, Jepang, Korea, Spanyol, Arab sama mandarin pokoknya belajar pje duolingo fun dan ike banget. Thanks developer",5,appnya bagus banget iklan gratis ajar bahasa jepang suka anime pingin inggris korea spanyol arab mandarin pokok pje fun ike terima kasih developer
Aplikasi nya sangat bagus membuat saya lebih semangat belajar karena menyenangkan 😃,5,aplikasi bagus semangat ajar senang
"dari hampir semua aplikasi belajar inggris, duolingo yg paling bagus buat belajar inggris di waktu luang menurut saya, karna kita bisa belajar vacobulary, grammar, dan speaking dengan fun.",5,aplikasi ajar inggris bagus luang vacobulary grammar speaking fun
"Aku sudah membilang yang benar di voice,tetapi kanapa salah? Padahal dia bilang ""where"" dan aku jawab ""dimana"" terus salah aku sangat kesal! Tolong perbaiki bug ini!!!!!",1,voicetetapi kanapa salah where kesal tolong bug
"Ada masalah dengan akun saya.jauh jauh hari sebelumnya Saya sudah mengaktifkan Doulinggo Saya yg tanpa batas ,Namun tdi malam Tampilan Duolinggo saya malah yg berbatas ,Klik ikon Hati nya untuk ke Tanpa batas malah tidak bisa terhubung ke Google play store.Masalah nya ada di mana Developher? MOHON BANTUAN NYA 🙏🙏🙏",4,akun sayajauh aktif doulinggo batas tampil duolinggo klik lambang hati hubung google play storemasalah developher mohon bantu
"Aplikasi ini bagus, tapi kurangnya dari penutur bahasa indonesia cuma bisa balajar bahasa inggris doang, tidak bisa belajar bahasa lain, tolong di perbanyak lagi pilihan balajar bahasanya di bagian penutur bahasa indonesia itu, terimakasih atas perhatiannya ~",4,aplikasi bagus bahasa balajar inggris ajar tolong terimakasih perhati
"Aplikasi yang sangat sangat bagus dan dapat mendidik dalam semua bahasa,,nilai nihon club ku selalu diatas 90 karena aplikasi ini,,dan nilai b.inggris ku selalu diatas 85,,,sangat memuaskan! terimakasih duolingo!<3",5,aplikasi bagus didik bahasanilai nihon club ku inidan nilai binggris muas terimakasih
saya bisa mengerti apa yang dikatakan dalam kata kata orang asing karna telah mendengar membaca di Doulingo,5,erti asing dengar baca doulingo
Aaaa keren bangettt wajib punya ini kalo mau belajar bahasaaaa,4,aa keren banget wajib ajar bahasa
bagus banget pas bgt buat kita cepet tau bahasa inggriss kalian wajib bgt,5,bagus banget pas cepat bahasa inggriss wajib
"Memang bagus tapi arti dari bahasa Inggris nya aneh contoh nya partai malah party, terus dia adalah pacar saya saya jawab he is my boyfriend malah she is my girlfriend aneh, lebih baik belajar dari kursus atau media kaya youtube lah lain gera kalo mau bahasa lain",1,bagus bahasa inggris aneh contoh partai party pacar he is my boyfriend she girlfriend ajar kursus media kaya youtube gera
emm karna gw satu bhsa doang jadi menurut gw bagus dan simple,4,emm bhsa bagus simple
belajar di sini menyenangkan tapi update hatinya lama kali,5,ajar senang update hati kali
sangat bagus sekali untuk kami yang pemula..semoga tetap gratis,5,bagus pemulasemoga gratis
Aplikasinya sangat edukatif dan sangat membantu dalam pembelajaran bahasa asing. Tapi masih ada beberapa kosa kata yang tidak sesuai dengan bahasa aslinya,5,aplikasi edukatif bantu ajar bahasa asing kosa sesuai asli
bagus bgt belajar nya jadi lebih fokus pas 8 ampe 12 belajar di sekolah jam 12 buka baju makan ambil HP belajar ampe jam 2 tidur jam 3 siap siap les jam 4 les jd fokus nya lebih ke belajar 📚✏ makasih ya Duolingo 😇🙏 lopyu buat yang mau dowload silahkan menurut saya ini recomend bangetttt loh 😁❤,5,bagus banget ajar fokus pas ampe sekolah jam buka baju makan ambil hp tidur les terima kasih lopyu dowload silah recomend loh
"sangat membantu saya benar-benar merasa terbantu, yang awalnya saya sama sekali tidak bisa menjadi bisaa,saya sangat sukaa",5,bantu benarbenar bisaasaya sukaa
"Saya kesal dengan duolingo karna saya terus mengulang dari nol hanya karna sy tidak punya kuota, sebenarnya saya sudah 95 rutunan, saya bangga tapi runtunan sy hilang karna itu ini sudah 3 kalinya saya mengulang dan sy muak dengan peraturan itu",3,kesal ulang nol kuota rutunan bangga runtun hilang kali muak atur
"Hello,hello,helloo, bagi kalian yang mau belajar bahasa inggriss,dll. ayo jangan ragu download apk ini... soalnya pelajaran-pelajarannya dibuat seperti game... seru banget loohhh cepetan download apk ini... dijamin gak bakal nyesel seumur hidupp... ""Ayo download apk ini biar makin pinter bahasa lainnya""",5,hellohellohelloo ajar bahasa inggrissdll ayo ragu download aplikasi pelajaranpelajarannya game seru banget looh cepetan jamin nyesel umur hidupp pinter
"Duolingo bukan hanya sekedar belajar bahasa,tapi juga mengajarkan suatu pembelajaran yang interaktif dan bikin ketagihan.Belajar serasa bermain game ,bikin kita jadi lebih gampang dalam mengingat bahasa asing recomended sekali buat yang mau belajar bahasa asing terutama bagi pelajar dan mahasiswa Terima kasih duolingo sukses terus kembangkan menjadi lebih baik lagi ❤",5,dar ajar bahasatapi interaktif ketagihanbelajar serasa main game gampang bahasa asing recomended utama mahasiswa terima kasih sukses kembang
"Saya lebih suka cara pembelajaran duolingo yang dulu, sekarang jadi ada iklannya, mana kalau main pakai hati lagi, tolong diperbaiki lagi kalau bisa sistem pembelajaran nya balikin kayak dulu lagi",3,suka ajar iklan main hati tolong sistem balikin kayak
"bagu dan seru , tapi banyak fitur yang masih kurang",4,bagu seru fitur
