clean_content,score,label
Bagus banget sih simple juga gampang dimengertii Rekomen buat yang mau belajar bahasa asing,5,positif
Bagus banget mantap pokoknya Bisa belajar bahasa mudah lagi caranya Pokok the best lah Terimakasih Duolingo,5,positif
App yg bagus rekomen bnget sistem belajarnya seru kaya dibikin jadi games Ada lederboardnya dan paling pnting gratisss unduh now,5,positif
Aplikasi ini sangat bagus aku suka banget apalagi ada kakak mau berangkat ke luar negeri jadi s dikit sedikit pakai duolingo kasih 5 Bintan,5,positif
Aku kecewa banget sama aplikasi ini aku padahal ga pernah langganan tapi pas isi dana uang diambil duolingo gada tuh nge klik atau gimana nyesel mohon maaf balikin buat duo lingo,1,negatif
sangat membantu saya dalam belajar bahasa Inggris merasa senang dan faham aplikasi ini untuk pemula,5,positif
sangat bermanfaat,4,positif
best bangett pokoknyaaa,5,positif
I love this app Bersyukur bisa join di Duolingo belajar Bahasa dengan cara yang seru dan pasti sesuai standar Jangan ragu buat bagi mau bahasa,5,positif
Bagus tolong untung yang Indonesia ditambah dong bahasanya bair bisa belajar Arab Jepang Korea dll,5,positif
Bagus bagus cmn keluhan nya tuh kalo mw belajar bahasa lain misal korea itu harus bisa Inggris dulu,4,positif
Menurut aku Ini opiniku ya jadi buat aplikasi ini kurang efektif kenapa karena nggak ada penjelasan nya habis itu bisa belajar offline yang penting aja sebenarnya masih banyak lagi lain tapi menurut,3,netral
Jujur otak saya lebih masuk belajar dari apk ini pd disekolah animasi² dan cara untuk mengajar itu sangat menarik membuat semakin semangat,5,positif
sangat membantu untuk bimbingan nya,5,positif
dari 2022 sampai skrng sukaa banget dengan aplikasi iniiii,5,positif
sangat bagus aku banyak belajar di duoling,5,positif
belajar yang menyenangkan,5,positif
Duolinggo ini aplikasi nya keren banget tiap hari aku bisa memahami tentang trimakasih Ayo temen temem segara instal biar kalian gk nyesel,5,positif
Aplikasi ini sangat membantu saya dalam belajar bahasa inggris tapi kadang ada bug saat sedang menggunakan aplikasi tolong di perbaiki,3,netral
seruu belajarnya kaya main game,5,positif
Kalau bisa adain fitur chatnya biar belajarnya bareng teman gitu tidak terlalu membosankan,5,positif
Ni aplikasi lumayan lah buat nambah Kata baru dalam belajar bahasa soalnya males buka Kamus,5,positif
Aplikasi ini bagus banget Saya sangat menyukai aplikasi dan saya belajar bahasa Inggris dengan mudah Good job Duolingo,5,positif
Dulu bisa langanan duolingo plus bayar pakai pulsa Tapi sekarang gak lagi Jadi malas mau belajar di karena,1,negatif
game nya bagusss banget bisa buat belajar bahasa inggris dan yang lain juga kalian harus dowloand sekarang biar,5,positif
Duolingo bermanfaat utk belajar bhs Inggris Semoga bisa meningkatkan kualitas pelayanan bidang pendidikan bahasa,5,positif
Masyaallah Subhanallah Aplikasi duolingo memang keren y Tak di sangka Saya tau aplikasi ini dari kk saya Waktu ibu sakit sama bpk diajak main Eeh Ternyata enak banget Seru dan menyenangkan besok paginya langsung download deh Ini GOOD JOOB Sampai kirim ke teman saudari loh Ayo makanya cepetan bagi yg blm gak kalah seru permainan offline lainnya Thanks you,5,positif
Ini aplikasi mengedukasi banget bahasa nya juga beragam jadi bisa bebas mau pilih belajar yang mana aja 3,5,positif
Pokoknya bagus Tau kan Tetangga mu Bukan ini nilai buat Duolingo Cocok yang mau belajar bahasa,5,positif
Duolingo mengagumkan sekarang aku semakin lancar berbahasa Inggris karena cara belajarnya yang menyenangkan sangat menyukainya,5,positif
Aku udah main ini Seru banget ngumpulin exp nya dan juga bagus buat melatih bahasa² lain gak cuman bahasa inggris doang,5,positif
plisss loading nya lama bangett ini mengganggu sekali ya terus gabanget untuk android yang masih ram 2 balikin kaya dulu plisssss karna aplikasi cukup membantu,1,negatif
Habis update ko ukurane font semakin kecil dan kalo bisa ada pelatihan bahasa indonesia ke lain seperti indo vs belanda prancis Indo german dll,3,netral
Susah juga ya buat biar bisa ke duo plus nya T_T tapi gpp wkwkkw tetep seruu aku pengen banget chat sama temen di luar negeri,5,positif
Sebelumnya sy pernah pakai ini sekarang kok jd lama load nya Berandanya tdk muncul Tolong diperbaiki lg,3,netral
apk gg bat belajar nya easy banyak bahasa yang bisa di pake gratis asik bikin adek gw jadi b Inggris kasih rate bintang 5,5,positif
Ini gmna cara pake nya sih dlu aman skrng dh bnyak pembaruan makin gbisa d bgus tp kok gini abis login layar putih smua blajar coba,1,negatif
suka banget aplikasi ini gratis lagi aku belajar bahasa Inggris bareng Duolingo seru Terima kasih,5,positif
Seru belajar english di sini saya baru menggunakannya belum terlalu terlihat hasilnya tapi jadi bisa lebih percaya diri berbahasa,5,positif
Aplikasi yang bagus sayang nya terkadang saat ada soal suara tidak keluar jadi bisa lanjut jawaban saya salah,3,netral
Aplikasinya bagus banget bener2 ngajarin kita dari dasarr rec bangetttt buat yg mau belajar bahasa asing tanpa kursus sana sini,5,positif
Aplikasi ini bagus banget dan membantu wajib download aplikasinya Bisa bahasa apa aja seperti orang luar negeri lagi cuma 19 mb,5,positif
Aku suka bgt sama doulingo karena aku jadi lebih tau b inggris dan ini juga seru melatih untuk bertanggung jawab tentang kewajiban belajar ok segitu dulu ya,4,positif
Aplikasinya bagus banget Bener bener ngebantu bgt buat yg lagi suka nekunin belajar bahasa TOP BGT deh pokonya,5,positif
Sekarang aku bisa bahasa inggris Terima kasih Duolingo kalian harus donlod sekarang kalau butuh bantuan belajar bahasa2 yuk lainnya Bintang 5,5,positif
Aplikasi keren dan sangat berguna MANTAP,5,positif
bagus banget fix harus install sekarang,5,positif
aplikasi yg sangat membantu,5,positif
Dari dulu suka banget sama aplikasi inii ini aku bisa tau kosakata baru dan cara belajarnya juga kaya main game lagi Pokoknya luvv lah,5,positif
Mudah di gunakan sangat bermanfaat tapi belum banyak saya semoga latihan yang akan datang lebih menantang,4,positif
Suka banget sangat membantu dalam belajar bahasa asing Tapi seudah update lagi malah ga bisa masuk keluar terus dari aplikasi nya,5,positif
Apk ini sangat membantu sya dalam belajar bahasa namun harap terdapat fitur dimana kita dapat kirim pesan antara follower atau teman,5,positif
bagusss bangett wajib download sii gada yg mengecewakan,5,positif
OMG ini aplikasi nice banget Pake dari kecil sampai besar tetep ngetop Instal cepetan yang nggak rugi Aku udah pakai Duolingo 4 tahun loh Dan emang bagus Yokk klik sekarang juga,5,positif
Halo saya sangat senang belajar di aplikasi ini membantu dalam bahasa baru yang ingin pelajari dan banyak bisa,5,positif
Aplikasi yg menurut saya baguss nihh suka metode pembelajarannya terus juga ini tidak berbayarr makasihh duolingo,5,positif
Aplikasi ini sangat bagus untuk belajar bahasa Inggris bukan hanya lain juga bisa banget loh ayo dicoba download biar kamu jago dalam,5,positif
assalamualikum wr wb hay namaku zahra aku mau ngomong kalau apk duolingo ini sangat seru dan saya menjadi cepat bisa bhs inggris tapi tidak hanya aja seluruh dunia pun ada nyeseldeh kalian gk donlowad belajar bahasa di wasalamualaikum,5,positif
Cukup suka cukup nyaman tampilannya Dan sedikit kuota yang terpakai Pokoknya mantap lah,5,positif
Keren aplikasi sangad rekomen buat kalian yg mau belajar dasar b Inggris ada rank nya jg jadi tambah semangat Dan yang paling penting ini tidak berbayar alias gratis,5,positif
belajar bersama duolingo itu menyenang kan D,5,positif
Sudah gratis bagus juga kualitas tampilannya yang terpenting adalah pembelajaran nya walaupun ada iklan gak masalah sih D,5,positif
Sejak belajar di duolingo Kesukaan saya akan bahasa Inggris meningkat dan ada kemajuan dalam memahami sintaks,5,positif
Sejauh ini saya sangat suka dngn apk duolingo membantu belajar bahasa Inggris dri awal dan mudah di pahami,5,positif
so far good tp kadang bahasa asingnya ga yg bener2 bhs tersebut kek inggris nya kemudian di bahasakan tsb,5,positif
Mf bintang 4 ngrespo buka aplikasi nya aga lama Tp pelajaran bagus si mudah di mengerti dan semoga tambah maju,4,positif
seru banget aku jadi cepet bisa bhs inggris,5,positif
Apk yang sangat membantu tapi tolong adakan bahasa jepang from indonsia korea indonesia dan paling penting arab,5,positif
Dari aplikasi Duolingo ini saya mendapat banyak pelajaran yang membimbing dalam berbahasa inggris baik dan benar,5,positif
Sukaa banget sama apk ini bisa belajar banyak bahasa klo aku sih paling suka Inggris Korea the best lah pokoknya,5,positif
Assalamualaikum warahmatullahi wabarakatu Hai teman semuanya perkenalan nama saya kamila kalo panjangnya regina putri panggilan aku suka aplikasinya sanggat bagus tidak tau aplikasi ini atau kenapa kasih bintang satu karna baru download lima,1,negatif
Bagus Sangat membantu untuk belajar bahasa Saran Menambah fitur aturan inggris,5,positif
Saya Rasa Aplikasi ini butuh sesuatu untuk mengganti Vitur bahasa Karena Anak saya Selalu Suka Dengan semua mohon ya di perbaiki,4,positif
sangat menyenangkan dan saya dapat nilai 100 saat pelajaran b Inggris makasih ya Duolingo juga senang berlatih,5,positif
Sangat menolong bagi yang baru belajar maupun mau ningkatin skill bahasa Inggris nya,5,positif
𝗠𝗲𝗻𝘂𝗿𝘂𝘁 𝘀𝗮𝘆𝗮 𝗮𝗽𝗹𝗶𝗸𝗮𝘀𝗶 𝗶𝗻𝗶 𝘀𝗮𝗻𝗴𝗮𝘁 𝗯𝗲𝗿𝗴𝘂𝗻𝗮 𝘂𝗻𝘁𝘂𝗸 𝗷𝗮𝗱𝗶 𝗺𝘂𝗱𝗮𝗵 𝗱𝗮𝗹𝗮𝗺 𝗯𝗲𝗿𝗯𝗮𝗵𝗮𝘀𝗮 𝗜𝗻𝗴𝗴𝗿𝗶𝘀 𝗧𝗲𝗿𝗶𝗺𝗮 𝗸𝗮𝘀𝗶𝗵,4,positif
sangat membantu saya dalam memahami cara berbicara dan sa menulis terimakasih duolingo,4,positif
Dualinggo Bagus cmn banyak kekurangan aku mau belajar bahasa jepang kok ad inggris nya dan kan udah hapus dualinggo tapi dia ngirim ini enam hari GK,4,positif
Ini aplikasi bagus banget ini ngajarin tentang bahasa Inggris deh pokoknya aplikasinya kalau kalian mau belajar bisa pakai,5,positif
Wah ini bagus banget aku juga bisa belajar bahasa inggris dan basa Korea sangat suka Duolingo,5,positif
gampang bisen cuma itu aja ga di beri tahu rumusnya apa dan gaada cara buat nyebutnya kek b inggrisnya anak kecil,2,negatif
Sangat bagus dan mudah untuk dipahami seru sekali bermain ini bisa belajar bahasa lain juga,5,positif
Bagus terima kasih duolingo berkat saya bisa belajar berbagai bahasa,5,positif
terima kasih duolingo telah mengajarkan ku berbagai bahasa hingga aku hafal ini sangat bagus bagi,5,positif
Trimaksih duolingo berkat aplikasi ini saya mempelajari bahsa inggris dan china tapi tolong iklannya jangan kebanyakan,4,positif
Aplikasi error dia dalam bahasa he or she atau kepemilikan him her tidak bisa membedakan developer tolol,1,negatif
Ini aplikasi kok gak bisa dipake buat belanja sih padahal kata iklan nyesel gua download nya,1,negatif
Saya minta Maaf sama duolingo karena sudah membuat kecewa Duolingo beberapa Bulan ini saya ada Masalah Jaringan,5,positif
Game nya bagus utnuk belajar B Ing tapi ya ada iklan itu yang bikin risih tp nilai ku jadi kalo main apk ini,5,positif
Aplikasinya baguss banget Tapi sayangnya ada unsur LGBT dan sekarang kebanyakan iklan,3,netral
Sebenernya bagus cuman kurang baik kalo buat anak² karena ada dukungan kaum pelangi didalam belajar bahasanya,3,netral
Saya bisa bahasa Inggris dengan cepat karena Duolingo dan applikasi ini bagus,5,positif
Aku menyukai ini Sekarang aku bisa belajar berbagai bahasa dan tidak sulit bagi anak,5,positif
Aplikasinya bagus bisa belajar bahasa secara bersamaan tapi gk tanya jawab,5,positif
Bagus bagi pemula tapi untuk yang sudah tau dasar lebih baik aplikasi sulit atau rinci itu saja dari saya,5,positif
Aplikasi yang sangat membantuku belajar bahasa asing terima kasih,5,positif
game is bagus sekali aku suka bisa kah kamu membuat Duolingo math,5,positif
Aplikasi ini keren Sangat membantu bagi yang baru belajar bahasa inggri,4,positif
Aplikasi ini sangat bagus dan saya suka cara pengajarannya Walaupun masih level pemula tapi aplikasi membantu Oke review jujur yah wkwkwk,5,positif
gamenya membantu banget biar bisa berbahasa lain apalagi inggris menambah kosa kata,5,positif
Bisa ga sih kalo test yang buat naikin peringkatnya di tambah waktunya jadi 2menit,3,netral
Saya senang bisa belajar bahasa negara lain di Duolingo terima kasih,5,positif
Bagus untuk belajar bahasa lain dan bisa meningkatkan pelajaran juga thanks doulingo,5,positif
saya ingin berterima kasih untuk apl8kasi diomongi karna aplikasi ini menjadi lebih pintar berbahasa,5,positif
Belajar di duolingo itu seru dan menyenangkan karena cara pengajaran nya yang jelas,5,positif
Bagus ni bisa tau bahasa inggris lainnya memang Duolingo terbaik,5,positif
awal doang rajin karena gk ada iklan pas jadi males ah,3,netral
Sangat membantu update bahasa inggris saya dan anak pun bisa ikut belajar,5,positif
Semoga dari pihak doulingo ngasi sertifikat setelah selesai level akhir pelajarannya walaupun bayar gak apa kox biar ada kenangan pernh ikut kursus Aplikasi bagus bgt belajarannya menarik dan mudah d mengerti Thank you so muach I love,5,positif
sangat baik dan saya ingin menjadi bule pintar bahasa Inggris Indonesia terimakasih duolingo,5,positif
Sangat membantu untuk mempelajari bahasa asing dengan sistem belajar yang tidak membosankan dan bikin nyaman kek doi v,5,positif
Bagus sih game nya maka dari itu saya ingin memberi duolingo bintang 5 karena bagus untuk belajar bahasa Inggris,5,positif
aplikasinya bagus cocok untuk anak² yang mau belajar b inggris,5,positif
Ini bagus karna memperoleh mudah untuk belajar bahasa dan cara bicaranya,5,positif
Membantu terus mudah juga ada banyak pengulangan pertanyaannya biar ga langsung lupa,5,positif
game nya bagus bisa bkn ak pntr dan di ini ga ad iklan pun cuma sekali ²,5,positif
Udah bagus tapi tolong permudah proses belajar bersama agar lebih seru dan terasa seperti game,4,positif
Aplikasinya sangat menyenangkan bermanfaat dan saya menyukainya Semoga kedepannya ada fitur chat hehe,5,positif
Aplikasi yang membantu gue banget dalam mempelajari bahasa asing thanks Duo Lingo,5,positif
bagus sering mengingatkan latihan bahasa aku jadi ak gk akan pernah lupa,5,positif
Awalnya saya kasih bintang lima karena aplikasi nya bagus buat anak belajar bahasa inggris cepat sekali dan jdi lebih pandai dari pada teman² di kelas tapi semakin naik level koq ada unsur LGBT maaf turunkan kalau sudah dihapus nanti rubah kembali ratingnya,1,negatif
aplikasi duolingo ini sangat membantu dalam mempelajari bahasa luar,5,positif
jadi bgs karna seru bgt aku bisa bhs inggris,5,positif
Makasih buat duolingo yang sudah membuat saya bisa sedikit bahasa inggris bermanfaat banget,5,positif
Karna duolingo saya sekarang jadi lebih pintar bahasa inggris terima kasih,5,positif
seru banget banyak fitur yg menyenangkan gak bikin bosan setiap belajar,5,positif
terjadi kesalahan mulu pas jawab pertanyaan pertama kapan mau di perbaiki ni aplikasi,1,negatif
Permainan nya bagus dan untuk anak melatih kecerdasan belajar bahasa Inggris,5,positif
Aplikasi bagus banget karena duolingo nilai bahasa inggris ku jadi,5,positif
suka bangett pliss ini semoga dibacaa klo bisa tambahin fitur chat sama teman bakal seru bangetttt ASELI,5,positif
Aku suka bisa membatu ku untuk belajar lebih banyak lagi apk ini membantu bgt DUOLINGO,5,positif
Jujur ini aplikasi blajr bhasa inggris yg hrus semua orang tau krna dri cra beljarnya jga gampang tapi sayang sekrng agk sedikit brubah cara tampilan jadinya agak bingung dkit,5,positif
Duolingo sangat membantu saya untuk belajar berbagai bahasa terima kasih duolingo,5,positif
tingkatkan lagi tambahkan opsi belajarnya supaya memang bener bisa,5,positif
Aplikasi ini bukan untuk kalian belajar bahasa tetapi game nebak kata itu apa artinya dengan batasan 5 kali kesalahan,1,negatif
Aplikasi ini sangat bagus untuk di coba karena banyak bahasa yang bisa pelajari,5,positif
suka banget bikin bisa cepet belajar b inggris alhamdulillah dengan bantuan apk ini aku jdi lumayan,5,positif
Keren sangat membantu dalam belajar bahasa inglish bagi pemula,4,positif
Sangat bangus untuk mahir dalam belajar bahasa Inggris tahap awal Tapi harus konsisten yah tiap hari,5,positif
Okelah cuma masih ada beberapa bug saat mendengarkan teks,4,positif
sangat membantu saya untuk belajar bahasa inggris terimakasih duolingo kalian harus menginstal nya,5,positif
Terima kasih Dev sangat membantu saya dalam belajar bahasa2,5,positif
SUKA BANGETTTTTTTT tpi lebih suka klo dibikin offline wkwk Udh gasuka membantu sih dkittt udh diuninstall duonya masih aja neror nyuruh belajart,5,positif
Duo lingo ini sangat bagus dan membantu untuk anak menambah wawasan bagi,5,positif
Sukaa bgtt kitaa bisa belajarr bahasa yg ingin kttt pelajarrii iklan nyaa jugaa gaadaa Goodd bgt deh pokonyaa,5,positif
Beneran ini aplikasi bagus banget wajib coba kalau mau belajar bahasa Inggris,5,positif
bagus dapat meningkatkan membaca dan menulis bahasa inggris,5,positif
Aplikasi yang keren Alhamdulillah banyak nambah kosa kata semenjak belajar pake duolingo,5,positif
Wahh aplikasi ini sangat bagus bisa memilih bahasa yang kita suka saya kasih bintang 5,5,positif
cara belajar yang seru dan bisa menambah pengetahuan tentang negara lain terima kasih duolingo,5,positif
Langganan saya tidak terbaca muncul di play store padahal ingin membatalkannya,1,negatif
Bagus bangetttttt aplikasi nya cepetan download biar bisa cepet lancar bahasa Inggris,5,positif
aplikasi belajar bahasa yg sangat unik dan menyenangkan wajib punya ini karena membantu proses tdk kita ketahui,5,positif
Bagus banget sumpah permainan ini bisa mendukung kita buat belajar bahasa apapun,5,positif
Sangat membantu dengan apk ini saya jadi lumayan lancar berbicara bhs inggris,5,positif
terimakasih duolingo saya sekrg udh bisa belajar berbahasa Inggris,4,positif
Di sini kek ada pembayaran gitu di tambah banyak iklan ny,1,negatif
sangat membantu jadi lebih lancar bahasa inggris nya deh,5,positif
Membantu untuk bisa menggunakan bahasa inggris dengan baik,5,positif
Saatberguna dan serusekali karena bisa belajar bahasa lain,5,positif
Duolingo itu adalah aplikasi yang paling membantu buat belajar bhs inggris,5,positif
Aku gara aplikasi ini aku jadi pinter bahasa inggris deh pokok aplikasinya bagus banget suka,4,positif
Aplikasi ini sangat membantu saya untuk mengembangkan skill berkomunikasi dengan baik Terima kasih Duolingo _,4,positif
Saya sangat terbantu drngan apk Duolingo ini Ini membantu ketika ingin belajar bahasa inggris,5,positif
Aplikasi belajar bahasa asing paling seru udah gratis fiturnya pun lumayan bagus Makasih Duolingo D,5,positif
Aplikasi DUOLINGO sangat membantu saya dalam belajar dan menguasai bahasa Jepang Bagi pemula yang ingin asing segera download aplikasi yaaa,5,positif
mantap untuk pemula,5,positif
Gamenya bagus mengulas tentang pelajaran inggris bagi saya yang kurang jago dalam bahasa ayo teman segera download duolingo,5,positif
Saya sangat senang dengan aplikasi ini karena telah membuat nilai bahasa inggris saya menaik tapi tolong kurangin iklan nya yaa,5,positif
Thank you duolinggo its very usefull Berharap kata pengantar indonesia bisa buat belajar seluruh bahasa,5,positif
bagus banget terimakasih karena sudah menambahkan wawasan saya,5,positif
Assalamualaikum bagus banget aplikasinya Alhamdulillah Sekarang saya sudah lumayan bisa berbahasa Inggris dari Aplikasi Doulingo Terimakasih atas bimbingan belajar nya,5,positif
Sejauh ini aplikasinya bagus cuma knp animasi tidak ada Pdhl saya sudah menyalakan Terimakasih,4,positif
Bagus banget karena ada bahasa Inggris Malaysia yang lain deh jadi aku kasih bintang 5 itu bagus untuk orang baru hafal belajar ini bisa juga loh Emang bolinggo di Macarena suka mau bilang kalau sama duolingo Jadi kalian nggak boleh ya berusaha Abis main seru Kalau ibu apa kek dianuin lagi Ayahku dia kemana aja,5,positif
Duolingo sangat berguna untuk saya belajar,5,positif
belajar nya kayak seperti bermain tapi seru,5,positif
Sangat bagus untuk pemula diulang ulang sehingga hafal belajar yg menyenangkan,5,positif
Jelek sekali saya tidak faham belajar bahasa di duolingo aksen british nya terlalu kental sy ingin English Amerika,1,negatif
Ini aja aku yang masih kelas 4 itu dulu g pinter ²amat trus lihat di iklan YouTube bagus kyk nya download dan sekarang udh peringkat 2,5,positif
Voice mic nge bug udah berkali kali tetep salah Tolong diperbaiki Ngabisin nyawa jadinya,2,negatif
Allhammdulillah jadi hafal cara bacanya sama nebak nya juga terimakasih sudah membantu saya belajar bahasa Korea,5,positif
seru sekali dan melatih berpikir anak,5,positif
Seru dan nilai BHS inggris ku dapat 100 terus gara duolingo pelajarannya sama kayak pelajaran disekolah love you so much kalian jangan lupa download buka aplikasinya setiap hari agar bisa mengasa naik level,5,positif
Aplikasi nya bagus tapi kalo bisa tolong tambahkan bahasa Inggris British saya mau belajar English sayangnya gak ada,4,positif
Aplikasi ini sangat mendukung untuk belajar bahasa asing apalagi kalau ada fitur chatnya pasti bakal bertambah penggunanya,5,positif
Sangat mudah dipahami,5,positif
ini sangat membantu saya,5,positif
Aplikasi yang sangat bagus saya merasa terbantu dalam belajar bahasa asing Mudah di gunakan juga,5,positif
Aplikasi belajar yang bagus banget jadi nggak lupa karena diingetin lewat email seperti bermain game,5,positif
Wow saya lumayan terbantu bahasa Inggris bersama duolingo,5,positif
Bagus banget aplikasi belajar ini gk ngebosenin Ada gambar karakternya tapi tergantung usia Keren dah,5,positif
Buat lu pada yang pengen belajar bahasa nih aplikasi solusinya Pokoknya mantap beut dah kagak bikin kecewa,5,positif
Memambah skill berbahasa kalau bisa kedepannya bahasa indonesia untuk berbagai agar menambah minat,5,positif
aplikasinya memang bagus tapi baru ini aplikasi nya ngebug seperti loading lama sudah saya coba berkali kali tetap hasilnya sama,3,netral
Sangat membantu belajar bahasa asing Terdapat kata motivasi juga Good job,5,positif
ini aps bener2 membantu saya untuk meningkatkan belajar bahasa2 asing yang ingin pelajari terimakasih duolingo,5,positif
Bagus si tapi kenapa kalo mau belajar bahasa yang lain itu harus bisa b inggris dulu gada Indonesianya saya jepang translate nya pake dan ga indo ngeselin bgt asli,3,netral
i really like this app karena ini aku jadi lancar bahasa inggris dan nilai ku disekolah 85 sampai 100 thank s duolingo,5,positif
Aplikasinya bagus untuk belajar bahasa Tetapi saat China sering macet atau keluar sendiri,4,positif
karena aplikasi ini saya jadi ketagihan 3 bahasa,5,positif
Aplikasinya gak jelas padahal saya sudah jawab bener sampai beberapa kali Tapi tetap disalahin,1,negatif
Aplikasi nya bagus Aku belajar bahasa Inggris di aplikasi ini sekarang udah mulai lancar Buat kalian yg mau mending download aja dehhh,5,positif
Bagi yg ingin belajar bhs inggris duolingo apksi pling tepat aku tdk sia2 ngedownlood sgt dan membantu,5,positif
ini adalah aplks yg bermanfaat tp saya saran kan untuk menambah fitur belajar bhs lain dgn translet dari bahasa indonesia,4,positif
Apk ini sngt bagus dn mudah dih pahami untuk pemula seperti saya Cocok klain yg blm terlalu paham bhs inggris apk sangat,5,positif
sangat baik untuk pemula sangan aku rekomend orang yang kepingin pintar b Inggris saya tidak tau ngomong apa lagi segini dulu aja,4,positif
Aplikasi ini sangat bagus Setelah 1 bulan bermain aplikasi duolinggo saya sudah bisa agak berbahasa inggris pokoknya the best,5,positif
Baguss banget good luck always yes for duolingoo ayo guyss dowload baguss bangett gak bikin kecewa deh paling sebentar canda wkwkwk jangan dianggap serius ya guys pokoknya soalnya ini bagus bangettt ga nyesel loh,5,positif
games ini seru,5,positif
sangat puas untuk belajar,5,positif
Buat kalian yg kesulitan belajar bhs inggris atau tuh mls fiks hrs download aplikasi ini kyak kita sambil bermain gitu bljr disini gak tertekan dan maksudnya rileks,5,positif
Terimakasih Aplikasi yg sederhana dan simpel untuk belajar bahasa Inggris Dulunya saya tidak suka dengan aplikasi ini tetapi sekarang sangat membantu,5,positif
akhir nya aku bisa belajar bahasa jepang,5,positif
menarik banyak gambar lucu didalamnya materi pelajaran yang jelas dan menyenangkan serta gratiss n_n,4,positif
Aplikasinya bagus dan pembelajarannya seru,5,positif
Aplikasi ini mendidik sekali karena Saya akhirnya bisa berbahasa Jepang belajar di apk Duolingo Terimakasih,5,positif
Aku belajar bahasa jepang korea dan inggris disini Tapi aku berharap kedepannya duolingo menyediakan Thailand,5,positif
Saya menggunakan Duolingo untuk belajar berbahasa Jepang dan Inggris Sangat menyenangkan mudah dimengerti,5,positif
sangat bagus dapat mudah di mengerti saya suka dengan Duolingo berikan rating 5 karena puas,5,positif
Semua bahasa ada Wow banget tinggal pilih mau dr negara mna mudah d pahami pula Sangat bermanfaat,5,positif
Saya sangat suka belajar ENGLISH pake DUOLINGO ini Target harian yang semula saya cuma pilih 10 menit sehari kategori hari ketiga tambah jadi 20 belajarnya gila hahahaha,5,positif
Bagus bangett dg aplikasi duolingo ini bsa bantu aku belajar bhs inggris cepat lhoo Thanks,5,positif
secara fitur dan manfaat keren tp maaf dibeberapa bagian disisipi aspek L Saya tidak suka itu Thanks,3,netral
Yang lainnnya sih ga masalah tapi tolong soal mic di perbaiki kok gw ngomong masuk gitu loh Padahal dah bener makanya tuh males sama nge rekem,2,negatif
Bagus sih menurut aku soalnya kita bisa belajar banyak bahasa dan ya sedikit ini mengimprove inggris,4,positif
ini aku belajar nya setiap hari seru kaya bermain atau Game beri Rating 5 bagus tanpa bayaran suka bgtt Ini juga Maanfaat bagi kita yang mau bahasa Inggris kata Bermanfaat,5,positif
Rekomended banget buat kalian yang baru belajar Karena runtut dari awal dan insyaallah sampai bisa Semangat bahasa,5,positif
Terimakasih Aplikasi Ini Sangat Menyenangkan Aku Suka moga aja aku bisa bahasa inggris belajar dari aplikasi duolingo ini thank you so much,5,positif
Aku pintar bahasa setelah belajar di Duolingo ternyata bisa kursus lain recommended untuk yang mau,5,positif
Tidak ada iklan bagus tapi saya batu bisa kasih 3 bintang karena harus bayar dan banyak notifikasinya sekian terimakasih,3,netral
aplikasi yang bagus untuk belajar berbagai bahasa coba dan buktikan sendiri bisa dr dasar sampai tingkat mahir,5,positif
bagus saya bisa mempelajari 5 bahasa yaitu Jepang Inggris Korean Rusia Arabic jadi lebih giat belajar di aplikasi duolingo,5,positif
Menurutku aplikasinya bagus cuma terlalu gampang kosa katanya itu aja jd dia ky soal gt disuruh artiin bukannya tmbh pinter bahasa inggrisnya malah seru game,4,positif
Aplikasi belajar bahasa yang hebat Bagi orang awam berniat rekomendasi sih ini Wah pokoknya top dah,5,positif
Sangat bagus can cocok untuk belajar bahasa Inggris,5,positif
Cocok untuk belajar bahasa dan lebih mengasyikan mungkin yang suka bermain game juga bakal dari aplikasi ini bagus duolingo,5,positif
Dulu apl ini gratis tapi skrg berbayar dan menurutku lumayan mahal untuk kantong pelajar sebulan 60ribu an,2,negatif
Makasih dengan aplikasi ini saya akan belajar bahasa inggis walaupun belum coba gapi teman doakan semoga bisa,5,positif
Tampilan yang dulu lebih jelas dengan materi judul dan gambar memudahkan saat ingin mengulangi pelajaran lalu,3,netral
Aplikasinya bangus bangett membantu memahami bahasa asing dengan cara yg serugak ngebosenin Gratis lagi apalikasinya POKONYA GAK NYESEL DONWLOAD APLIKASI DUOLINGO,5,positif
Dulunya enak ketika belajar tidak menghiraukan kesalahan tapi sekarang karena ada hati jadi susah untuk mempelajari dan yang malah kesal tolong dibuat seperti semula aja,3,netral
Apk duolingo mudah di mengerti bahasa apapun bisa dipelajari hanya dengan apk ini is amazing,5,positif
Bagus bgt aku jadi ngerti bahasa inggris dengan mudah terima kasih yg udh buat apk ini semoga dpt berkembang dgn lebih baik lagi dan makin maju itu saja,5,positif
kerenn aplikasinya recommended banget buat yang pengen belajar bahasa inggris cara kerjanya kayak game jadi ga bakal bosen,5,positif
belajar di doulingo gak gampang bosen juga dikasih jawaban kalau tau walaupun sering ngelag suaranya tapi tetap bagus aplikasi nya _,5,positif
Saya sangat suka dengan apk ini bisa mengajarkan bahasa yang belum saya kuasai Tapi minta tolong kenapa setiap saat menjawab pertanyaan ucapkan kalimat selalu tidak Sekian terimakasih Dan bantuannya,4,positif
Ini aplikasi yg asik sekaligus menarik plus simple tapi kurang d apk ini tolong beri penjelasan setiap pelajarannya,4,positif
